Frame #,Timestamp,Object ID,Object class,BBox xmin,BBox ymin,BBox xmax,BBox ymax,vel_x,vel_y,Generation method,GPS lat of bbox bottom center,GPS long of bbox bottom center
344,1756875176.22,63261,sedan,1975.79406738281,1309.20483398438,2360.89501953125,1484.20251464844,77.6970443725586,-4.61059999465942,Localizer,36.0029761862917,-86.6080325808432
345,1756875176.26,56261,midsize,3799.20190429688,869.75048828125,4028.85180664063,1061.150390625,56.9165153503418,-3.6728310585022,Localizer,36.0028490662876,-86.6078212638325
345,1756875176.26,63261,sedan,2055.1259765625,1305.1005859375,2439.9716796875,1481.55859375,78.7944259643555,-4.43016147613525,Localizer,36.0029694680518,-86.6080252860838
346,1756875176.29,56261,midsize,3863.9091796875,867.565002441406,4067.61889648438,1059.48547363281,62.6270980834961,-3.03641867637634,Localizer,36.0028444266576,-86.6078162635195
346,1756875176.29,63261,sedan,2132.6171875,1300.76965332031,2517.9697265625,1478.16845703125,78.0658493041992,-4.43430280685425,Localizer,36.0029629077656,-86.6080180548659
347,1756875176.32,56261,midsize,3919.08178710937,868.629272460938,4105.37841796875,1055.79345703125,59.6100540161133,-2.16655206680298,Localizer,36.0028402310988,-86.6078118298235
347,1756875176.32,63261,sedan,2210.11840820312,1296.08764648438,2598.34301757812,1475.05322265625,78.2532958984375,-4.5578784942627,Localizer,36.0029562388792,-86.6080107081514
348,1756875176.36,56261,midsize,3978.69189453125,866.462707519531,4140.13525390625,1051.68322753906,59.6100540161133,-2.16655206680298,Detector,36.0028360835471,-86.6078070665774
348,1756875176.36,63261,sedan,2288.16723632813,1290.17895507813,2678.17504882812,1466.90832519531,78.3828735351563,-5.24988889694214,Detector,36.002949786731,-86.6080029803645
349,1756875176.39,56261,midsize,4039.06909179687,868.144470214844,4169.5341796875,1048.54248046875,59.2925796508789,-1.1183168888092,Localizer,36.0028319923965,-86.6078028569569
349,1756875176.39,63261,sedan,2366.04736328125,1284.09362792969,2762.62280273437,1462.85302734375,79.1259078979492,-5.55251598358154,Localizer,36.0029429896885,-86.6079952815707
350,1756875176.42,56261,midsize,4091.767578125,869.249084472656,4205.0888671875,1046.53381347656,56.7698822021484,-0.697387039661408,Localizer,36.0028279528982,-86.6077987559155
350,1756875176.42,63261,sedan,2445.318359375,1278.5859375,2845.9462890625,1458.62353515625,79.5103759765625,-5.5608434677124,Localizer,36.0029361585513,-86.6079875862997
351,1756875176.46,56261,midsize,4139.26708984375,870.235961914062,4243.24853515625,1045.60620117188,53.4577026367188,-0.496107578277588,Localizer,36.0028240020288,-86.6077948423872
351,1756875176.46,63261,sedan,2522.47192382812,1273.09533691406,2925.60302734375,1453.73803710938,77.8273010253906,-5.56532382965088,Localizer,36.0029295972519,-86.6079800963205
352,1756875176.49,56261,midsize,4202.505859375,876.612243652344,4280.76416015625,1041.2314453125,59.034782409668,1.15371537208557,Localizer,36.0028192944826,-86.6077903790014
352,1756875176.49,63261,sedan,2600.26733398437,1267.95166015625,3005.80493164062,1449.82116699219,77.7112121582031,-5.41241645812988,Localizer,36.0029229300884,-86.6079726259464
353,1756875176.52,56261,midsize,4265.75732421875,883.401184082031,4326.62841796875,1037.40734863281,62.8222122192383,2.33877992630005,Localizer,36.0028141719257,-86.6077856034548
353,1756875176.52,63261,sedan,2682.09985351562,1263.556640625,3084.16259765625,1444.50183105469,79.3027038574219,-5.07945537567139,Localizer,36.0029161810368,-86.6079650109725
354,1756875176.56,56261,midsize,4328.57958984375,885.739990234375,4368.6923828125,1035.19299316406,62.8222122192383,2.33877992630005,Detector,36.0028093315317,-86.6077808142118
354,1756875176.56,63261,sedan,2756.49780273437,1260.52001953125,3148.10083007812,1435.58215332031,73.8226013183594,-4.57976341247559,Detector,36.0029104678189,-86.607958206482
355,1756875176.59,56261,midsize,4392.021484375,902.780456542969,4423.1533203125,1026.501953125,64.6266860961914,5.11480951309204,Localizer,36.0028036416402,-86.6077760321945
355,1756875176.59,63261,sedan,2836.611328125,1255.7216796875,3227.61987304687,1433.8154296875,78.3643569946289,-4.41493272781372,Localizer,36.0029036216591,-86.6079507947914
356,1756875176.62,56261,midsize,4456.4697265625,918.38427734375,4478.9375,1018.81884765625,66.5644989013672,7.05109786987305,Localizer,36.0027978607375,-86.6077711150845
356,1756875176.62,63261,sedan,2917.6181640625,1251.78369140625,3308.84838867187,1430.94787597656,80.5238571166992,-4.21858310699463,Localizer,36.0028966623068,-86.6079432473266
357,1756875176.66,56261,midsize,4522.30322265625,933.013244628906,4537.38427734375,1012.13403320313,67.9271850585937,8.44090366363525,Localizer,36.0027918959073,-86.6077660174568
357,1756875176.66,63261,sedan,2997.15747070312,1247.48352050781,3388.984375,1428.18237304688,80.1905059814453,-4.18586397171021,Localizer,36.0028898189087,-86.6079357892354
358,1756875176.69,56261,midsize,4588.9384765625,946.802429199219,4598.02099609375,1006.39562988281,68.6856079101563,9.40324401855469,Localizer,36.0027857935233,-86.6077607939016
358,1756875176.69,63261,sedan,3076.72045898437,1243.08642578125,3468.07421875,1424.375,79.8044662475586,-4.24569940567017,Localizer,36.0028830519711,-86.6079282968581
359,1756875176.72,56261,midsize,4632.896484375,967.941528320313,4647.583984375,1013.83288574219,55.2763137817383,12.6461791992188,Localizer,36.0027806538211,-86.6077586372491
359,1756875176.72,63261,sedan,3153.94653320313,1239.19482421875,3546.8515625,1421.18237304687,78.4767150878906,-4.16821098327637,Localizer,36.002876359422,-86.6079209851024
360,1756875176.76,56261,midsize,4688.1728515625,980.587707519531,4696.02099609375,1015.18444824219,55.2763137817383,12.6461791992188,Detector,36.0027754776063,-86.6077549408223
360,1756875176.76,63261,sedan,3232.001953125,1232.00830078125,3619.51171875,1410.83081054688,77.2218704223633,-5.25113344192505,Detector,36.002870232575,-86.6079132269252
360,1756875176.76,69261,midsize,2.71119689941406,1428.01879882813,359.857849121094,1596.84790039063,0,0,Detector,36.0031401011468,-86.6082165885966
361,1756875176.79,56261,midsize,4742.927734375,995.505554199219,4747.07373046875,1015.58941650391,55.4049491882324,13.0518932342529,Localizer,36.0027701734912,-86.6077512516791
361,1756875176.79,63261,sedan,3309.49169921875,1226.61096191406,3700.13989257812,1408.51232910156,78.2782592773438,-5.17430067062378,Localizer,36.002863451,-86.6079057640581
361,1756875176.79,69261,midsize,2.49217581748962,1421.0986328125,426.042938232422,1595.89465332031,-0.219044327735901,-6.92010688781738,Localizer,36.0031375933441,-86.6082133769889
362,1756875176.82,56261,midsize,4793.39453125,1010.80560302734,4795.6259765625,1019.0048828125,52.9266548156738,13.6073999404907,Localizer,36.0027650927092,-86.6077481293296
362,1756875176.82,63261,sedan,3387.74731445312,1222.10534667969,3781.32470703125,1406.13513183594,78.8426055908203,-4.92431783676147,Localizer,36.0028565776591,-86.6078982899033
362,1756875176.82,69261,midsize,49.8370895385742,1407.58032226563,519.06103515625,1591.05236816406,29.0066070556641,-10.2727251052856,Localizer,36.0031323204127,-86.60820645491
363,,63261,sedan,3458.43041992187,1217.31604003906,3860.69091796875,1403.9580078125,74.856803894043,-4.95796155929565,Localizer,36.0028501188993,-86.6078912178657
363,,69261,midsize,240,1392,604,1576,23.4023704528809,-11.648120880127,Localizer,36.003128813171,-86.6082012480003
364,,63261,sedan,3512.03125,1211.62731933594,3888.76635742188,1397.04016113281,54.92041015625,-4.71485328674316,Localizer,36.0028468757617,-86.6078867865056
364,,69261,midsize,392,1394,784,1570,12.6625347137451,-11.5931749343872,Localizer,36.0031258277625,-86.6081970176765
365,,63261,sedan,3564.17456054687,1208.16723632813,3910.1572265625,1393.41333007813,47.9731979370117,-3.7522304058075,Localizer,36.002843819784,-86.6078830730652
365,,69261,midsize,434,1398,866,1562,20.0011520385742,-11.1554069519043,Localizer,36.003121149271,-86.608191155959
366,,63261,sedan,3612.14770507812,1204.4150390625,3945.93798828125,1389.1455078125,47.9731979370117,-3.7522304058075,Detector,36.0028403345777,-86.6078788434292
366,,69261,midsize,506,1398,944,1572,146.991744995117,-6.98345851898193,Detector,36.0031027986587,-86.6081717614847
367,,63261,sedan,3641.56103515625,1201.91662597656,3920.86083984375,1378.07788085938,34.1731986999512,-3.02684569358826,Localizer,36.0028405609707,-86.6078777535722
367,,69261,midsize,580,1400,1030,1556,133.367340087891,-5.44497680664063,Localizer,36.0030924509626,-86.6081594573793
368,1756875177.06,63261,sedan,3664.22802734375,1195.32946777344,3921.92626953125,1371.72094726563,26.7297534942627,-3.87784743309021,Localizer,36.0028399023581,-86.6078758453528
368,1756875177.06,69261,midsize,672,1402,1108,1544,123.248237609863,-3.01687169075012,Localizer,36.0030833885446,-86.6081489344133
369,1756875177.09,63261,sedan,3683.37915039062,1192.03674316406,3917.58642578125,1363.37866210938,21.3856430053711,-3.85087537765503,Localizer,36.002839600948,-86.6078744167898
369,1756875177.09,69261,midsize,762,1382,1190,1540,107.603912353516,-0.084934711456299,Localizer,36.0030757062767,-86.6081410265901
370,1756875177.13,63261,sedan,3699.08129882812,1183.33850097656,3905.51171875,1354.265625,16.563777923584,-5.09509420394897,Localizer,36.0028399905523,-86.6078730707453
370,1756875177.13,69261,midsize,820.790344238281,1370.63647460938,1288.9619140625,1532.06494140625,90.21923828125,2.45754194259644,Localizer,36.0030694257784,-86.608135230166
371,1756875177.16,63261,sedan,3706.16357421875,1175.67834472656,3894.81127929688,1346.40173339844,11.3876075744629,-5.90352153778076,Localizer,36.0028406339911,-86.6078721963437
371,1756875177.16,69261,midsize,909.343811035156,1370.72302246094,1348.98645019531,1531.0126953125,87.521369934082,2.55342817306519,Localizer,36.0030629869443,-86.6081287627064
372,1756875177.19,63261,sedan,3717.55126953125,1169.77478027344,3883.92041015625,1338.75427246094,11.3876075744629,-5.90352153778076,Detector,36.0028410327629,-86.6078712698251
372,1756875177.19,69261,midsize,1012.89825439453,1371.48120117188,1431.14196777344,1526.73596191406,98.6485137939453,2.21624302864075,Detector,36.0030550292168,-86.6081205516823
373,1756875177.22,63261,sedan,3722.08959960937,1161.50024414063,3861.10083007812,1327.63452148438,7.50197458267212,-6.53241729736328,Localizer,36.0028424554878,-86.6078707852511
373,1756875177.22,69261,midsize,1091.07690429688,1366.77075195313,1503.08679199219,1527.37731933594,87.8538665771484,0.560964584350586,Localizer,36.0030486418538,-86.6081138441267
374,1756875177.26,63261,sedan,3716.42724609375,1154.83422851563,3842.00415039062,1320.72399902344,0.727540969848633,-6.66506242752075,Localizer,36.0028439893064,-86.6078709770807
374,1756875177.26,69261,midsize,1174.46435546875,1360.6259765625,1581.67761230469,1524.34301757813,87.2963027954102,-1.33822393417358,Localizer,36.0030419358879,-86.6081063413591
375,1756875177.29,63261,sedan,3728.14526367187,1149.72229003906,3825.02905273437,1310.97790527344,6.66837692260742,-6.24490642547607,Localizer,36.0028446902217,-86.6078702161255
375,1756875177.29,69261,midsize,1259.40942382813,1352.69775390625,1665.65185546875,1520.458984375,88.1987838745117,-3.27207326889038,Localizer,36.0030350230453,-86.6080983853344
376,1756875177.32,63261,sedan,3727.09301757813,1146.28649902344,3805.177734375,1301.20300292969,2.32708883285522,-5.74081611633301,Localizer,36.0028460428918,-86.6078702608382
376,1756875177.32,69261,midsize,1343.32458496094,1345.31909179688,1752.02526855469,1517.39526367188,87.7274017333984,-4.50615453720093,Localizer,36.0030279873515,-86.608090435003
377,1756875177.36,63261,sedan,3719.4599609375,1142.89599609375,3785.65209960938,1292.09240722656,-2.41003799438477,-5.44834995269775,Localizer,36.0028476558151,-86.6078706316575
377,1756875177.36,69261,midsize,1423.12219238281,1338.10144042969,1834.40515136719,1514.80981445313,84.1013565063477,-5.29579305648804,Localizer,36.0030212732369,-86.6080828621751
377,1756875177.36,70261,midsize,36,560,442,722,92.4960021972656,-7.74073219299316,Manual Annotation,,
378,1756875177.39,63261,sedan,3717.0498046875,1137.44763183594,3764.08740234375,1284.02563476563,-2.41003799438477,-5.44834995269775,Detector,36.0028491595556,-86.6078707930841
378,1756875177.39,69261,midsize,1510.97888183594,1332.869140625,1926.45812988281,1508.89733886719,88.2535781860352,-5.61599683761597,Detector,36.0030138262998,-86.6080744359704
378,1756875177.39,70261,midsize,142.08251953125,549.452270507813,533.68212890625,711.12646484375,0,0,Detector,36.0032096410821,-86.6081078956264
379,1756875177.42,63261,sedan,3715.3505859375,1128.29736328125,3754.16357421875,1249.37084960938,-0.524199604988098,-7.91620445251465,Localizer,36.002851070133,-86.6078683674286
379,1756875177.42,69261,midsize,1587.18835449219,1326.32409667969,2006.62927246094,1506.75109863281,81.1645965576172,-5.84134531021118,Localizer,36.0030073072996,-86.6080671590509
379,1756875177.42,70261,midsize,234.578796386719,541.711486816406,620.172973632813,706.192199707031,92.4960021972656,-7.74073219299316,Localizer,36.0032018720525,-86.6080987875243
380,1756875177.46,63261,sedan,3716.24389648438,1117.12939453125,3745.26000976562,1216.08569335938,2.12558174133301,-9.87406730651856,Localizer,36.0028528462787,-86.607865726242
380,1756875177.46,69261,midsize,1666.54846191406,1320.00415039063,2087.07446289062,1502.84765625,80.15380859375,-6.01782035827637,Localizer,36.0030006893951,-86.6080596385912
380,1756875177.46,70261,midsize,340.625335693359,533.874755859375,721.249328613281,703.270080566406,101.294288635254,-7.79136610031128,Localizer,36.0031926693261,-86.6080884637584
381,1756875177.49,63261,sedan,3718.17553710938,1108.91247558594,3739.20678710937,1189.36022949219,3.62601971626282,-10.0989246368408,Localizer,36.0028541493711,-86.6078635448245
381,1756875177.49,69261,midsize,1745.96069335938,1314.1943359375,2165.73950195313,1498.28515625,79.4557647705078,-6.00727081298828,Localizer,36.0029941450578,-86.6080521757661
381,1756875177.49,70261,midsize,445.628387451172,529.490783691406,818.391906738281,698.916625976563,103.37272644043,-6.60228872299194,Localizer,36.0031835869167,-86.6080784803675
382,1756875177.52,63261,sedan,3715.09887695312,1104.173828125,3729.32739257813,1167.67016601563,0.458696365356445,-8.96822357177734,Localizer,36.0028555831687,-86.6078623316002
382,1756875177.52,69261,midsize,1826.89587402344,1308.60864257813,2247.17163085938,1494.36779785156,80.556022644043,-5.92000579833984,Localizer,36.0029873718744,-86.6080445673775
382,1756875177.52,70261,midsize,548.553771972656,523.98876953125,910.554626464844,694.408630371094,102.209968566895,-6.26560211181641,Localizer,36.0031748895039,-86.6080687380348
383,1756875177.56,63261,sedan,3714.31982421875,1094.91259765625,3723.20727539062,1142.96752929688,0.94309914112091,-9.47165870666504,Localizer,36.0028569889894,-86.6078603296994
383,1756875177.56,69261,midsize,1909.67211914063,1303.06176757813,2329.94995117187,1490.33215332031,82.0381088256836,-5.83712244033814,Localizer,36.0029804538551,-86.6080368069565
383,1756875177.56,70261,midsize,650.978149414063,517.851928710938,1004.85461425781,689.623962402344,102.255416870117,-6.25300931930542,Localizer,36.0031661482211,-86.6080588500819
384,1756875177.59,69261,midsize,1990.79772949219,1298.74597167969,2409.1123046875,1484.06848144531,81.0648727416992,-5.56313943862915,Detector,36.0029737962506,-86.6080292088728
384,1756875177.59,70261,midsize,751.0546875,517.413269042969,1103.865234375,683.585388183594,102.180694580078,-5.02830791473389,Detector,36.0031570659271,-86.6080491125288
385,1756875177.63,69261,midsize,2072.7158203125,1294.52795410156,2492.9248046875,1481.46325683594,82.1038818359375,-5.1619815826416,Localizer,36.0029667538154,-86.6080215850391
385,1756875177.63,70261,midsize,845.685363769531,512.838989257812,1195.17419433594,679.726379394531,97.6181793212891,-4.95040655136108,Localizer,36.0031486907832,-86.6080398606008
386,1756875177.66,69261,midsize,2153.22143554687,1290.37255859375,2579.0927734375,1479.35217285156,82.0862274169922,-4.92711448669434,Localizer,36.0029596434333,-86.6080139462081
386,1756875177.66,70261,midsize,942.955322265625,508.423675537109,1285.8349609375,674.977294921875,97.1366653442383,-4.84538507461548,Localizer,36.003140246913,-86.6080304584122
387,1756875177.69,69261,midsize,2235.56103515625,1285.66528320313,2661.8564453125,1475.37829589844,82.0195770263672,-4.89647817611694,Localizer,36.0029526828584,-86.6080062256802
387,1756875177.69,70261,midsize,1042.22033691406,503.405914306641,1380.69128417969,670.016540527344,98.8406066894531,-4.98122644424439,Localizer,36.0031315383574,-86.6080207018291
388,1756875177.73,69261,midsize,2316.30126953125,1280.81884765625,2744.62377929687,1470.62084960937,81.3133773803711,-4.99134159088135,Localizer,36.0029458180484,-86.6079985113167
388,1756875177.73,70261,midsize,1138.46655273438,497.578460693359,1477.34802246094,664.935791015625,98.2231597900391,-5.38895750045776,Localizer,36.0031229198894,-86.6080109301649
389,1756875177.76,69261,midsize,2396.89306640625,1274.29406738281,2827.18334960937,1465.24389648438,80.9353942871094,-5.49679565429688,Localizer,36.0029390420953,-86.6079906649312
389,1756875177.76,70261,midsize,1234.87890625,492.569183349609,1574.98742675781,660.087707519531,97.9780197143555,-5.44595909118652,Localizer,36.0031141855335,-86.6080011583482
390,1756875177.79,69261,midsize,2481.32958984375,1272.5224609375,2905.05590820312,1455.88427734375,81.7954254150391,-4.70422554016113,Detector,36.0029322671493,-86.6079828915067
390,1756875177.79,70261,midsize,1329.38061523438,488.920104980469,1672.56994628906,655.19677734375,96.7079925537109,-5.16477012634277,Detector,36.0031054719208,-86.6079915521764
391,1756875177.83,69261,midsize,2562.15356445312,1267.81372070313,2989.56640625,1453.74499511719,81.9762191772461,-4.58539342880249,Localizer,36.0029252012996,-86.6079752376514
391,1756875177.83,70261,midsize,1426.26928710938,483.982788085938,1766.85974121094,650.496643066406,96.4952697753906,-5.0946249961853,Localizer,36.0030968415474,-86.6079819054476
392,1756875177.86,69261,midsize,2641.50268554687,1261.74291992188,3071.05737304687,1449.46630859375,80.5104141235352,-4.97992372512817,Localizer,36.002918448118,-86.6079675582881
392,1756875177.86,70261,midsize,1523.86328125,479.172790527344,1860.30432128906,645.167358398438,96.706413269043,-5.01884412765503,Localizer,36.0030882295708,-86.6079722196865
393,1756875177.89,69261,midsize,2719.96630859375,1256.263671875,3151.75512695312,1444.94201660156,79.3657302856445,-5.13508462905884,Localizer,36.0029117492363,-86.6079599646065
393,1756875177.89,70261,midsize,1620.59680175781,473.855987548828,1956.92150878906,639.3798828125,97.1434097290039,-5.21430110931397,Localizer,36.0030795396564,-86.6079623473312
394,1756875177.93,69261,midsize,2797.40112304688,1251.451171875,3231.88403320313,1441.84619140625,78.3003921508789,-4.99260187149048,Localizer,36.0029050424307,-86.6079525626913
394,1756875177.93,70261,midsize,1714.69616699219,469.246826171875,2052.4453125,634.535522460938,95.6800231933594,-5.12319231033325,Localizer,36.0030709407532,-86.6079527480176
395,1756875177.96,69261,midsize,2878.80126953125,1245.73425292969,3314.25659179687,1437.56945800781,80.2427291870117,-5.17267227172852,Localizer,36.0028981237083,-86.6079447501097
395,1756875177.96,70261,midsize,1809.43859863281,464.282745361328,2148.1484375,629.389282226563,95.3886337280273,-5.14598608016968,Localizer,36.0030623209076,-86.6079430531019
396,1756875177.99,69261,midsize,2962.11645507812,1241.82421875,3388.73803710938,1428.51013183594,80.3675155639649,-4.93117475509644,Detector,36.002891560486,-86.6079370029265
396,1756875177.99,70261,midsize,1905.873046875,459.840087890625,2247.06323242187,626.139282226563,96.6169967651367,-4.92899179458618,Detector,36.0030533493768,-86.6079332778734
397,1756875178.03,69261,midsize,3041.99169921875,1237.63098144531,3474.64526367188,1427.71362304688,81.4418487548828,-4.6011381149292,Localizer,36.002884370885,-86.6079294002714
397,1756875178.03,70261,midsize,2001.29077148437,455.790771484375,2342.92724609375,619.423950195313,95.8345260620117,-4.86366844177246,Localizer,36.0030446958118,-86.607923473411
398,1756875178.06,69261,midsize,3123.90673828125,1233.21032714844,3556.39306640625,1423.91564941406,81.5873336791992,-4.51261425018311,Localizer,36.002877375249,-86.6079216789726
398,1756875178.06,70261,midsize,2096.98706054687,451.104095458984,2438.33666992187,613.685974121094,95.6139678955078,-4.85799074172974,Localizer,36.0030360237668,-86.6079136870359
399,1756875178.09,69261,midsize,3203.50073242188,1228.21594238281,3636.0888671875,1419.71704101563,80.1680450439453,-4.63463449478149,Localizer,36.0028705981509,-86.6079140796293
399,1756875178.09,70261,midsize,2189.78491210937,446.162109375,2532.03833007812,608.968444824219,93.8375396728516,-4.86856508255005,Localizer,36.0030275272962,-86.6079041594977
400,1756875178.13,69261,midsize,3281.66259765625,1222.2939453125,3718.1533203125,1414.74243164063,79.5109710693359,-5.09870386123657,Localizer,36.0028638263582,-86.6079063203675
400,1756875178.13,70261,midsize,2282.5859375,440.951599121094,2625.396484375,602.990600585938,93.1761856079102,-5.02539110183716,Localizer,36.0030191008741,-86.6078945281892
401,1756875178.16,69261,midsize,3364.79272460938,1216.02954101563,3808.970703125,1410.64489746094,83.190185546875,-5.5228853225708,Localizer,36.0028564184502,-86.6078979810564
401,1756875178.16,70261,midsize,2376.37231445312,434.53759765625,2718.86376953125,597.376037597656,93.4366836547852,-5.38084650039673,Localizer,36.0030106450834,-86.6078847712539
402,1756875178.19,69261,midsize,3435.62231445312,1214.61975097656,3850.34106445312,1400.09729003906,68.5379104614258,-4.13058471679688,Detector,36.002851801032,-86.6078922514484
402,1756875178.19,70261,midsize,2471.79223632812,434.545593261719,2812.72387695312,594.031188964844,94.4173202514648,-3.84396648406982,Detector,36.0030017183334,-86.6078755241774
403,1756875178.23,69261,midsize,3499.80053710938,1212.8798828125,3882.41821289062,1396.31848144531,60.4675827026367,-2.77674722671509,Localizer,36.0028476868713,-86.6078876415279
403,1756875178.23,70261,midsize,2564.77099609375,428.955200195313,2905.22534179687,586.925720214844,93.4437255859375,-4.45009613037109,Localizer,36.0029933524424,-86.6078657784661
404,1756875178.26,69261,midsize,3566.76025390625,1212.60729980469,3899.88720703125,1389.87121582031,57.8026275634766,-1.36831200122833,Localizer,36.0028441343632,-86.607883471639
404,1756875178.26,70261,midsize,2657.18676757812,421.663238525391,2997.89282226563,580.400390625,92.875862121582,-5.25641059875488,Localizer,36.0029850378621,-86.607855954698
405,1756875178.29,69261,midsize,3638.84057617188,1212.44140625,3910.98486328125,1382.00744628906,60.1595687866211,-0.30426013469696,Localizer,36.002840675458,-86.6078792671955
405,1756875178.29,70261,midsize,2754.57202148438,415.732879638672,3093.37158203125,574.964233398438,95.5768127441406,-5.3560585975647,Localizer,36.0029762363727,-86.6078459217795
406,1756875178.33,69261,midsize,3701.70190429687,1213.68981933594,3912.98217773437,1372.71142578125,56.7915954589844,0.580317497253418,Localizer,36.0028380312743,-86.6078758676905
406,1756875178.33,70261,midsize,2850.2060546875,409.898651123047,3188.50610351562,569.933837890625,95.6297454833984,-5.42071676254272,Localizer,36.0029675025906,-86.6078360111254
407,1756875178.36,69261,midsize,3753.59838867187,1213.48352050781,3916.00634765625,1361.40783691406,52.1272621154785,0.341572284698486,Localizer,36.0028359348671,-86.6078726745361
407,1756875178.36,70261,midsize,2945.69482421875,404.297515869141,3286.50634765625,565.794250488281,96.116828918457,-5.43470764160156,Localizer,36.0029585810488,-86.607826039632
408,1756875178.39,69261,midsize,3805.7255859375,1213.82507324219,3924.34790039063,1352.3251953125,52.1272621154785,0.341572284698486,Detector,36.002833503289,-86.6078694167793
408,1756875178.39,70261,midsize,3036.32397460937,399.694976806641,3376.126953125,563.372253417969,92.101806640625,-5.00735902786255,Detector,36.0029501793127,-86.6078168918199
409,1756875178.43,69261,midsize,3848.7431640625,1219.50915527344,3937.87133789063,1341.70751953125,49.3814544677734,1.20475351810455,Localizer,36.0028311286512,-86.607866584535
409,1756875178.43,70261,midsize,3128.630859375,394.508087158203,3468.66064453125,559.115173339844,92.2807464599609,-5.05441856384277,Localizer,36.0029416413028,-86.6078073327213
410,1756875178.46,69261,midsize,3904.01684570312,1225.93908691406,3951.00463867188,1332.41479492188,52.9725341796875,2.41776990890503,Localizer,36.0028281594045,-86.6078633639968
410,1756875178.46,70261,midsize,3217.11010742187,388.405670166016,3559.59326171875,554.904907226563,90.167839050293,-5.3668737411499,Localizer,36.0029333874879,-86.6077979558429
411,1756875178.49,69261,midsize,3956.046875,1236.33081054688,3971.56396484375,1319.95971679688,54.3667831420899,3.87290120124817,Localizer,36.0028249779134,-86.607860010707
411,1756875178.49,70261,midsize,3308.29223632812,382.438934326172,3654.82250976562,550.754211425781,91.491569519043,-5.58743762969971,Localizer,36.0029247771782,-86.607788245292
412,1756875178.53,69261,midsize,3968.57080078125,1257.564453125,3980.69897460937,1327.85510253906,32.8642654418945,8.45082759857178,Localizer,36.0028231306378,-86.6078610070923
412,1756875178.53,70261,midsize,3401.56201171875,375.136962890625,3752.74682617187,545.787963867187,93.2771072387695,-6.13471508026123,Localizer,36.0029160046919,-86.6077781265604
413,1756875178.56,69261,midsize,3966.61987304687,1280.74035644531,3978.43896484375,1340.72802734375,14.7380104064941,12.4129161834717,Localizer,36.0028222335452,-86.6078636059389
413,1756875178.56,70261,midsize,3493.51318359375,368.188385009766,3843.7880859375,542.0048828125,91.6858139038086,-6.20484685897827,Localizer,36.0029075581474,-86.6077685052008
414,1756875178.59,70261,midsize,3561.78100585937,365.116760253906,3874.24340820312,535.808776855469,68.1391754150391,-4.60488796234131,Detector,36.0029031243763,-86.6077630384035
415,1756875178.63,70261,midsize,3639.84033203125,361.800018310547,3913.25244140625,527.782531738281,69.0965805053711,-3.80302715301514,Localizer,36.0028978732077,-86.6077565202312
416,1756875178.66,70261,midsize,3705.01098632812,358.178649902344,3954.69946289063,526.247802734375,65.2194213867188,-3.31458210945129,Localizer,36.0028928965895,-86.6077509824885
417,1756875178.69,70261,midsize,3759.21411132812,354.956695556641,3971.38305664062,517.4677734375,54.2687683105469,-3.12396121025085,Localizer,36.0028898960532,-86.6077466233832
418,1756875178.73,70261,midsize,3813.41015625,353.857025146484,3999.84155273438,514.08837890625,53.9509506225586,-2.41643118858337,Localizer,36.0028860494518,-86.607742285416
419,1756875178.76,70261,midsize,3875.99243164063,358.156402587891,4032.17578125,509.252380371094,58.7613220214844,-0.586300253868103,Localizer,36.0028814645248,-86.6077376659608
420,1756875178.8,70261,midsize,3934.75366210937,357.570098876953,4064.43139648438,504.532592773438,58.7613220214844,-0.586300253868103,Detector,36.0028772374273,-86.6077328543246
420,1756875178.8,73261,midsize,251.302047729492,1377.41955566406,748.870971679688,1571.81213378906,0,0,Detector,36.003115754878,-86.6081854590482
421,1756875178.83,70261,midsize,3993.14477539062,359.830657958984,4093.4814453125,500.716339111328,58.2602577209473,0.164184093475342,Localizer,36.0028730483474,-86.6077285111727
421,1756875178.83,73261,midsize,290.308715820312,1351.68225097656,826.606506347656,1569.82592773437,39.006534576416,-25.7373065948486,Localizer,36.0031118700946,-86.6081790254109
422,1756875178.86,70261,midsize,4044.67236328125,361.478454589844,4128.25390625,497.898132324219,55.8918533325195,0.383695304393768,Localizer,36.0028688998163,-86.6077242525614
422,1756875178.86,73261,midsize,375.762268066406,1330.76049804688,905.538330078125,1567.39416503906,65.7879180908203,-23.2883224487305,Localizer,36.003105713348,-86.6081707437474
423,1756875178.9,70261,midsize,4106.94140625,367.105102539062,4163.853515625,492.424835205078,59.8667335510254,1.56219887733459,Localizer,36.0028641421435,-86.6077195405422
423,1756875178.9,73261,midsize,443.882171630859,1333.78930664063,984.013793945313,1559.22924804688,66.4436950683594,-14.1560163497925,Localizer,36.0030995458262,-86.6081641543134
424,1756875178.93,70261,midsize,4167.58740234375,372.626373291016,4207.2958984375,487.64892578125,62.0381278991699,2.27788424491882,Localizer,36.0028590611689,-86.6077145751907
424,1756875178.93,73261,midsize,510.950225830078,1326.78625488281,1061.06201171875,1553.33996582031,66.1146545410156,-12.1427011489868,Localizer,36.0030938083953,-86.6081572631897
425,1756875178.96,70261,midsize,4230.89404296875,383.817230224609,4253.447265625,479.817749023438,64.1893844604492,4.06054496765137,Localizer,36.0028536288935,-86.6077095611269
